# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 54.224, -9.987 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/Dublin, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC
# {"units": {"time": "UTC", "local_time": "Europe/Dublin", "electricity": "kW", "irradiance_direct": "unknown", "irradiance_diffuse": "unknown", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "54.22411", "lon": "-9.9872173", "date_from": "2019-01-01", "date_to": "2019-12-31", "dataset": "merra2", "capacity": "1", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2019-04-16 05:00,2019-04-16 06:00,0,0,0.001,8.196
2019-04-16 06:00,2019-04-16 07:00,0.028,0.002,0.042,8.140
2019-04-16 07:00,2019-04-16 08:00,0.138,0.061,0.101,8.180
2019-04-16 08:00,2019-04-16 09:00,0.278,0.170,0.142,8.431
2019-04-16 09:00,2019-04-16 10:00,0.450,0.358,0.151,8.997
2019-04-16 10:00,2019-04-16 11:00,0.689,0.708,0.108,10.106
2019-04-16 11:00,2019-04-16 12:00,0.761,0.810,0.112,10.937
2019-04-16 12:00,2019-04-16 13:00,0.790,0.851,0.116,11.421
2019-04-16 13:00,2019-04-16 14:00,0.752,0.784,0.129,11.705
2019-04-16 14:00,2019-04-16 15:00,0.551,0.444,0.196,11.845
2019-04-16 15:00,2019-04-16 16:00,0.329,0.160,0.214,11.782
2019-04-16 16:00,2019-04-16 17:00,0.292,0.161,0.171,11.748
2019-04-16 17:00,2019-04-16 18:00,0.177,0.083,0.123,11.696
2019-04-16 18:00,2019-04-16 19:00,0.058,0.012,0.066,11.457
2019-04-16 19:00,2019-04-16 20:00,0.001,0,0.008,11.034
2019-04-16 20:00,2019-04-16 21:00,0,0,0,10.878
2019-04-16 21:00,2019-04-16 22:00,0,0,0,10.704
2019-04-16 22:00,2019-04-16 23:00,0,0,0,10.403
2019-04-16 23:00,2019-04-17 00:00,0,0,0,10.032
2019-04-17 00:00,2019-04-17 01:00,0,0,0,9.712
2019-04-17 01:00,2019-04-17 02:00,0,0,0,9.329
2019-04-17 02:00,2019-04-17 03:00,0,0,0,8.836
2019-04-17 03:00,2019-04-17 04:00,0,0,0,8.512
2019-04-17 04:00,2019-04-17 05:00,0,0,0,8.214
2019-04-17 05:00,2019-04-17 06:00,0,0,0.002,8.016
2019-04-17 06:00,2019-04-17 07:00,0.033,0.002,0.047,8.015
2019-04-17 07:00,2019-04-17 08:00,0.126,0.044,0.105,8.194
2019-04-17 08:00,2019-04-17 09:00,0.269,0.149,0.153,8.791
2019-04-17 09:00,2019-04-17 10:00,0.408,0.278,0.182,9.628
2019-04-17 10:00,2019-04-17 11:00,0.525,0.408,0.195,10.445
2019-04-17 11:00,2019-04-17 12:00,0.636,0.561,0.187,11.175
2019-04-17 12:00,2019-04-17 13:00,0.664,0.592,0.197,11.682
2019-04-17 13:00,2019-04-17 14:00,0.484,0.293,0.264,11.824
2019-04-17 14:00,2019-04-17 15:00,0.351,0.143,0.255,11.854
2019-04-17 15:00,2019-04-17 16:00,0.396,0.238,0.214,12.030
2019-04-17 16:00,2019-04-17 17:00,0.356,0.253,0.152,12.189
2019-04-17 17:00,2019-04-17 18:00,0.197,0.106,0.122,12.173
2019-04-17 18:00,2019-04-17 19:00,0.056,0.009,0.067,11.876
2019-04-17 19:00,2019-04-17 20:00,0.001,0,0.008,11.391
2019-04-17 20:00,2019-04-17 21:00,0,0,0,11.105
2019-04-17 21:00,2019-04-17 22:00,0,0,0,10.617
2019-04-17 22:00,2019-04-17 23:00,0,0,0,10.001
2019-04-17 23:00,2019-04-18 00:00,0,0,0,9.507
2019-04-18 00:00,2019-04-18 01:00,0,0,0,9.250
2019-04-18 01:00,2019-04-18 02:00,0,0,0,9.061
2019-04-18 02:00,2019-04-18 03:00,0,0,0,8.915
2019-04-18 03:00,2019-04-18 04:00,0,0,0,8.768
2019-04-18 04:00,2019-04-18 05:00,0,0,0,8.679
2019-04-18 05:00,2019-04-18 06:00,0,0,0.002,8.638
2019-04-18 06:00,2019-04-18 07:00,0.027,0.001,0.042,8.821
2019-04-18 07:00,2019-04-18 08:00,0.116,0.032,0.107,9.298
2019-04-18 08:00,2019-04-18 09:00,0.225,0.092,0.164,9.969
2019-04-18 09:00,2019-04-18 10:00,0.319,0.150,0.210,10.746
2019-04-18 10:00,2019-04-18 11:00,0.420,0.237,0.242,11.485
2019-04-18 11:00,2019-04-18 12:00,0.484,0.301,0.256,12.202
2019-04-18 12:00,2019-04-18 13:00,0.581,0.447,0.235,12.926
2019-04-18 13:00,2019-04-18 14:00,0.624,0.539,0.203,13.479
2019-04-18 14:00,2019-04-18 15:00,0.591,0.518,0.182,13.851
2019-04-18 15:00,2019-04-18 16:00,0.470,0.367,0.177,14.065
2019-04-18 16:00,2019-04-18 17:00,0.352,0.254,0.150,14.198
2019-04-18 17:00,2019-04-18 18:00,0.209,0.127,0.116,14.187
2019-04-18 18:00,2019-04-18 19:00,0.070,0.021,0.071,13.778
2019-04-18 19:00,2019-04-18 20:00,0.003,0,0.012,12.980
2019-04-18 20:00,2019-04-18 21:00,0,0,0,12.537
2019-04-18 21:00,2019-04-18 22:00,0,0,0,12.130
2019-04-18 22:00,2019-04-18 23:00,0,0,0,11.665
2019-04-18 23:00,2019-04-19 00:00,0,0,0,11.184
2019-04-19 00:00,2019-04-19 01:00,0,0,0,10.725
2019-04-19 01:00,2019-04-19 02:00,0,0,0,10.363
2019-04-19 02:00,2019-04-19 03:00,0,0,0,10.128
2019-04-19 03:00,2019-04-19 04:00,0,0,0,9.964
2019-04-19 04:00,2019-04-19 05:00,0,0,0,9.821
2019-04-19 05:00,2019-04-19 06:00,0,0,0.003,9.785
2019-04-19 06:00,2019-04-19 07:00,0.032,0.002,0.047,10.058
2019-04-19 07:00,2019-04-19 08:00,0.122,0.037,0.109,10.680
2019-04-19 08:00,2019-04-19 09:00,0.302,0.199,0.145,11.597
2019-04-19 09:00,2019-04-19 10:00,0.498,0.436,0.140,12.540
2019-04-19 10:00,2019-04-19 11:00,0.600,0.550,0.160,13.314
2019-04-19 11:00,2019-04-19 12:00,0.580,0.465,0.220,13.695
2019-04-19 12:00,2019-04-19 13:00,0.478,0.275,0.280,13.749
2019-04-19 13:00,2019-04-19 14:00,0.379,0.151,0.284,13.570
2019-04-19 14:00,2019-04-19 15:00,0.365,0.152,0.267,13.398
2019-04-19 15:00,2019-04-19 16:00,0.366,0.189,0.230,13.235
2019-04-19 16:00,2019-04-19 17:00,0.272,0.125,0.187,13.000
2019-04-19 17:00,2019-04-19 18:00,0.153,0.049,0.133,12.614
2019-04-19 18:00,2019-04-19 19:00,0.059,0.009,0.071,12.108
2019-04-19 19:00,2019-04-19 20:00,0.004,0,0.013,11.414
2019-04-19 20:00,2019-04-19 21:00,0,0,0,10.899
2019-04-19 21:00,2019-04-19 22:00,0,0,0,10.653
2019-04-19 22:00,2019-04-19 23:00,0,0,0,10.583
2019-04-19 23:00,2019-04-20 00:00,0,0,0,10.492
2019-04-20 00:00,2019-04-20 01:00,0,0,0,10.381
2019-04-20 01:00,2019-04-20 02:00,0,0,0,10.209
2019-04-20 02:00,2019-04-20 03:00,0,0,0,9.981
2019-04-20 03:00,2019-04-20 04:00,0,0,0,9.792
2019-04-20 04:00,2019-04-20 05:00,0,0,0,9.698
2019-04-20 05:00,2019-04-20 06:00,0,0,0.003,9.736
2019-04-20 06:00,2019-04-20 07:00,0.027,0.001,0.042,10.045
2019-04-20 07:00,2019-04-20 08:00,0.086,0.012,0.096,10.421
2019-04-20 08:00,2019-04-20 09:00,0.181,0.045,0.164,10.738
2019-04-20 09:00,2019-04-20 10:00,0.297,0.115,0.222,11.228
2019-04-20 10:00,2019-04-20 11:00,0.401,0.201,0.256,11.596
2019-04-20 11:00,2019-04-20 12:00,0.491,0.297,0.269,11.950
2019-04-20 12:00,2019-04-20 13:00,0.534,0.350,0.269,12.250
2019-04-20 13:00,2019-04-20 14:00,0.548,0.381,0.257,12.443
2019-04-20 14:00,2019-04-20 15:00,0.480,0.305,0.248,12.539
2019-04-20 15:00,2019-04-20 16:00,0.409,0.248,0.220,12.647
2019-04-20 16:00,2019-04-20 17:00,0.304,0.165,0.183,12.642
2019-04-20 17:00,2019-04-20 18:00,0.185,0.080,0.135,12.403
2019-04-20 18:00,2019-04-20 19:00,0.068,0.013,0.076,11.951
2019-04-20 19:00,2019-04-20 20:00,0.004,0,0.013,11.275
2019-04-20 20:00,2019-04-20 21:00,0,0,0,10.823
2019-04-20 21:00,2019-04-20 22:00,0,0,0,10.522
2019-04-20 22:00,2019-04-20 23:00,0,0,0,10.274
2019-04-20 23:00,2019-04-21 00:00,0,0,0,10.070
2019-04-21 00:00,2019-04-21 01:00,0,0,0,9.922
2019-04-21 01:00,2019-04-21 02:00,0,0,0,9.877
2019-04-21 02:00,2019-04-21 03:00,0,0,0,9.956
2019-04-21 03:00,2019-04-21 04:00,0,0,0,10.054
2019-04-21 04:00,2019-04-21 05:00,0,0,0,10.160
2019-04-21 05:00,2019-04-21 06:00,0,0,0.003,10.196
2019-04-21 06:00,2019-04-21 07:00,0.036,0.002,0.052,10.355
2019-04-21 07:00,2019-04-21 08:00,0.138,0.044,0.120,10.873
2019-04-21 08:00,2019-04-21 09:00,0.289,0.163,0.166,11.608
2019-04-21 09:00,2019-04-21 10:00,0.462,0.350,0.181,12.326
2019-04-21 10:00,2019-04-21 11:00,0.486,0.321,0.242,12.880
2019-04-21 11:00,2019-04-21 12:00,0.428,0.196,0.295,13.144
2019-04-21 12:00,2019-04-21 13:00,0.388,0.136,0.308,13.238
2019-04-21 13:00,2019-04-21 14:00,0.343,0.096,0.297,13.303
2019-04-21 14:00,2019-04-21 15:00,0.278,0.057,0.261,13.194
2019-04-21 15:00,2019-04-21 16:00,0.195,0.026,0.200,12.982
2019-04-21 16:00,2019-04-21 17:00,0.127,0.012,0.142,12.622
2019-04-21 17:00,2019-04-21 18:00,0.062,0.003,0.079,12.233
2019-04-21 18:00,2019-04-21 19:00,0.020,0.001,0.034,11.870
2019-04-21 19:00,2019-04-21 20:00,0,0,0.006,11.577
2019-04-21 20:00,2019-04-21 21:00,0,0,0,11.399
2019-04-21 21:00,2019-04-21 22:00,0,0,0,11.402
2019-04-21 22:00,2019-04-21 23:00,0,0,0,11.419
2019-04-21 23:00,2019-04-22 00:00,0,0,0,11.404
2019-04-22 00:00,2019-04-22 01:00,0,0,0,11.304
2019-04-22 01:00,2019-04-22 02:00,0,0,0,10.978
2019-04-22 02:00,2019-04-22 03:00,0,0,0,10.496
2019-04-22 03:00,2019-04-22 04:00,0,0,0,9.970
2019-04-22 04:00,2019-04-22 05:00,0,0,0,9.702
2019-04-22 05:00,2019-04-22 06:00,0,0,0.005,9.552
2019-04-22 06:00,2019-04-22 07:00,0.040,0.004,0.054,9.637
2019-04-22 07:00,2019-04-22 08:00,0.142,0.058,0.110,10.096
2019-04-22 08:00,2019-04-22 09:00,0.268,0.150,0.154,11.039
2019-04-22 09:00,2019-04-22 10:00,0.407,0.286,0.179,12.223
2019-04-22 10:00,2019-04-22 11:00,0.540,0.449,0.181,13.320
2019-04-22 11:00,2019-04-22 12:00,0.657,0.628,0.162,14.191
2019-04-22 12:00,2019-04-22 13:00,0.752,0.799,0.130,14.667
2019-04-22 13:00,2019-04-22 14:00,0.772,0.850,0.111,14.922
2019-04-22 14:00,2019-04-22 15:00,0.704,0.752,0.110,15.085
2019-04-22 15:00,2019-04-22 16:00,0.589,0.595,0.107,15.142
2019-04-22 16:00,2019-04-22 17:00,0.424,0.386,0.107,15.003
2019-04-22 17:00,2019-04-22 18:00,0.234,0.168,0.103,14.720
2019-04-22 18:00,2019-04-22 19:00,0.076,0.024,0.075,14.222
2019-04-22 19:00,2019-04-22 20:00,0.006,0,0.016,13.535
2019-04-22 20:00,2019-04-22 21:00,0,0,0,12.947
2019-04-22 21:00,2019-04-22 22:00,0,0,0,12.477
2019-04-22 22:00,2019-04-22 23:00,0,0,0,12.087
2019-04-22 23:00,2019-04-23 00:00,0,0,0,11.514
2019-04-23 00:00,2019-04-23 01:00,0,0,0,11.073
2019-04-23 01:00,2019-04-23 02:00,0,0,0,10.746
2019-04-23 02:00,2019-04-23 03:00,0,0,0,10.401
2019-04-23 03:00,2019-04-23 04:00,0,0,0,10.067
2019-04-23 04:00,2019-04-23 05:00,0,0,0,9.764
2019-04-23 05:00,2019-04-23 06:00,0,0,0.006,9.536
2019-04-23 06:00,2019-04-23 07:00,0.048,0.005,0.062,9.791
2019-04-23 07:00,2019-04-23 08:00,0.163,0.069,0.122,10.308
2019-04-23 08:00,2019-04-23 09:00,0.287,0.151,0.174,11.029
2019-04-23 09:00,2019-04-23 10:00,0.334,0.145,0.234,11.604
2019-04-23 10:00,2019-04-23 11:00,0.308,0.086,0.265,12.054
2019-04-23 11:00,2019-04-23 12:00,0.316,0.077,0.284,12.604
2019-04-23 12:00,2019-04-23 13:00,0.351,0.098,0.304,13.266
2019-04-23 13:00,2019-04-23 14:00,0.374,0.119,0.310,13.788
2019-04-23 14:00,2019-04-23 15:00,0.287,0.062,0.267,13.996
2019-04-23 15:00,2019-04-23 16:00,0.196,0.026,0.203,14.036
2019-04-23 16:00,2019-04-23 17:00,0.121,0.010,0.137,13.924
2019-04-23 17:00,2019-04-23 18:00,0.067,0.004,0.085,13.765
2019-04-23 18:00,2019-04-23 19:00,0.035,0.001,0.051,13.539
2019-04-23 19:00,2019-04-23 20:00,0.004,0,0.013,13.079
2019-04-23 20:00,2019-04-23 21:00,0,0,0,12.642
2019-04-23 21:00,2019-04-23 22:00,0,0,0,12.252
2019-04-23 22:00,2019-04-23 23:00,0,0,0,11.781
2019-04-23 23:00,2019-04-24 00:00,0,0,0,11.462
2019-04-24 00:00,2019-04-24 01:00,0,0,0,11.314
2019-04-24 01:00,2019-04-24 02:00,0,0,0,11.179
2019-04-24 02:00,2019-04-24 03:00,0,0,0,11.056
2019-04-24 03:00,2019-04-24 04:00,0,0,0,11.018
2019-04-24 04:00,2019-04-24 05:00,0,0,0,10.980
2019-04-24 05:00,2019-04-24 06:00,0,0,0.001,10.915
2019-04-24 06:00,2019-04-24 07:00,0.008,0,0.019,10.855
2019-04-24 07:00,2019-04-24 08:00,0.046,0.002,0.063,10.934
2019-04-24 08:00,2019-04-24 09:00,0.072,0.003,0.091,11.159
2019-04-24 09:00,2019-04-24 10:00,0.092,0.004,0.111,11.304
2019-04-24 10:00,2019-04-24 11:00,0.127,0.006,0.147,11.418
2019-04-24 11:00,2019-04-24 12:00,0.156,0.008,0.175,11.607
2019-04-24 12:00,2019-04-24 13:00,0.203,0.015,0.220,11.923
2019-04-24 13:00,2019-04-24 14:00,0.284,0.039,0.285,12.317
2019-04-24 14:00,2019-04-24 15:00,0.266,0.037,0.267,12.486
2019-04-24 15:00,2019-04-24 16:00,0.169,0.013,0.185,12.453
2019-04-24 16:00,2019-04-24 17:00,0.116,0.007,0.134,12.309
2019-04-24 17:00,2019-04-24 18:00,0.054,0.002,0.072,12.019
2019-04-24 18:00,2019-04-24 19:00,0.015,0,0.028,11.588
2019-04-24 19:00,2019-04-24 20:00,0,0,0.004,10.972
2019-04-24 20:00,2019-04-24 21:00,0,0,0,10.586
2019-04-24 21:00,2019-04-24 22:00,0,0,0,10.314
2019-04-24 22:00,2019-04-24 23:00,0,0,0,10.003
2019-04-24 23:00,2019-04-25 00:00,0,0,0,9.738
2019-04-25 00:00,2019-04-25 01:00,0,0,0,9.691
2019-04-25 01:00,2019-04-25 02:00,0,0,0,9.739
2019-04-25 02:00,2019-04-25 03:00,0,0,0,9.810
2019-04-25 03:00,2019-04-25 04:00,0,0,0,9.822
2019-04-25 04:00,2019-04-25 05:00,0,0,0,9.772
2019-04-25 05:00,2019-04-25 06:00,0,0,0.002,9.694
2019-04-25 06:00,2019-04-25 07:00,0.010,0,0.022,9.711
2019-04-25 07:00,2019-04-25 08:00,0.049,0.003,0.065,9.857
2019-04-25 08:00,2019-04-25 09:00,0.134,0.018,0.141,10.193
2019-04-25 09:00,2019-04-25 10:00,0.327,0.142,0.228,10.755
2019-04-25 10:00,2019-04-25 11:00,0.615,0.547,0.174,11.345
2019-04-25 11:00,2019-04-25 12:00,0.713,0.697,0.160,11.769
2019-04-25 12:00,2019-04-25 13:00,0.728,0.710,0.170,12.058
2019-04-25 13:00,2019-04-25 14:00,0.699,0.661,0.178,12.250
2019-04-25 14:00,2019-04-25 15:00,0.619,0.542,0.188,12.336
2019-04-25 15:00,2019-04-25 16:00,0.449,0.303,0.212,12.293
2019-04-25 16:00,2019-04-25 17:00,0.292,0.133,0.199,12.230
2019-04-25 17:00,2019-04-25 18:00,0.136,0.027,0.136,12.034
2019-04-25 18:00,2019-04-25 19:00,0.053,0.004,0.069,11.696
2019-04-25 19:00,2019-04-25 20:00,0.006,0,0.015,11.134
2019-04-25 20:00,2019-04-25 21:00,0,0,0,10.728
2019-04-25 21:00,2019-04-25 22:00,0,0,0,10.469
2019-04-25 22:00,2019-04-25 23:00,0,0,0,10.046
2019-04-25 23:00,2019-04-26 00:00,0,0,0,9.733
2019-04-26 00:00,2019-04-26 01:00,0,0,0,9.651
2019-04-26 01:00,2019-04-26 02:00,0,0,0,9.586
2019-04-26 02:00,2019-04-26 03:00,0,0,0,9.510
2019-04-26 03:00,2019-04-26 04:00,0,0,0,9.354
2019-04-26 04:00,2019-04-26 05:00,0,0,0,9.150
2019-04-26 05:00,2019-04-26 06:00,0,0,0.003,8.897
2019-04-26 06:00,2019-04-26 07:00,0.025,0,0.040,8.765
2019-04-26 07:00,2019-04-26 08:00,0.100,0.011,0.111,8.926
2019-04-26 08:00,2019-04-26 09:00,0.266,0.100,0.199,9.219
2019-04-26 09:00,2019-04-26 10:00,0.337,0.128,0.251,9.323
2019-04-26 10:00,2019-04-26 11:00,0.302,0.068,0.271,9.204
2019-04-26 11:00,2019-04-26 12:00,0.326,0.070,0.295,9.051
2019-04-26 12:00,2019-04-26 13:00,0.367,0.092,0.319,9.023
2019-04-26 13:00,2019-04-26 14:00,0.363,0.090,0.316,8.959
2019-04-26 14:00,2019-04-26 15:00,0.272,0.042,0.263,8.910
2019-04-26 15:00,2019-04-26 16:00,0.155,0.011,0.169,9.063
2019-04-26 16:00,2019-04-26 17:00,0.102,0.005,0.119,9.324
2019-04-26 17:00,2019-04-26 18:00,0.061,0.003,0.078,9.275
2019-04-26 18:00,2019-04-26 19:00,0.035,0.001,0.051,8.905
2019-04-26 19:00,2019-04-26 20:00,0.001,0,0.008,8.052
2019-04-26 20:00,2019-04-26 21:00,0,0,0,7.324
2019-04-26 21:00,2019-04-26 22:00,0,0,0,7.093
2019-04-26 22:00,2019-04-26 23:00,0,0,0,7.305
2019-04-26 23:00,2019-04-27 00:00,0,0,0,7.504
2019-04-27 00:00,2019-04-27 01:00,0,0,0,7.575
2019-04-27 01:00,2019-04-27 02:00,0,0,0,7.508
2019-04-27 02:00,2019-04-27 03:00,0,0,0,7.380
2019-04-27 03:00,2019-04-27 04:00,0,0,0,7.370
2019-04-27 04:00,2019-04-27 05:00,0,0,0,7.572
2019-04-27 05:00,2019-04-27 06:00,0.001,0,0.008,7.838
2019-04-27 06:00,2019-04-27 07:00,0.047,0.004,0.062,8.153
2019-04-27 07:00,2019-04-27 08:00,0.155,0.058,0.121,8.486
2019-04-27 08:00,2019-04-27 09:00,0.316,0.202,0.152,8.799
2019-04-27 09:00,2019-04-27 10:00,0.505,0.425,0.149,9.068
2019-04-27 10:00,2019-04-27 11:00,0.618,0.557,0.159,9.205
2019-04-27 11:00,2019-04-27 12:00,0.704,0.671,0.161,9.293
2019-04-27 12:00,2019-04-27 13:00,0.721,0.683,0.173,9.304
2019-04-27 13:00,2019-04-27 14:00,0.670,0.598,0.188,9.243
2019-04-27 14:00,2019-04-27 15:00,0.670,0.633,0.153,9.278
2019-04-27 15:00,2019-04-27 16:00,0.585,0.537,0.138,9.304
2019-04-27 16:00,2019-04-27 17:00,0.328,0.187,0.181,9.255
2019-04-27 17:00,2019-04-27 18:00,0.157,0.042,0.141,9.191
2019-04-27 18:00,2019-04-27 19:00,0.062,0.006,0.076,9.125
2019-04-27 19:00,2019-04-27 20:00,0.012,0,0.024,8.976
2019-04-27 20:00,2019-04-27 21:00,0,0,0,8.824
2019-04-27 21:00,2019-04-27 22:00,0,0,0,8.704
2019-04-27 22:00,2019-04-27 23:00,0,0,0,8.476
2019-04-27 23:00,2019-04-28 00:00,0,0,0,8.175
2019-04-28 00:00,2019-04-28 01:00,0,0,0,7.865
2019-04-28 01:00,2019-04-28 02:00,0,0,0,7.779
2019-04-28 02:00,2019-04-28 03:00,0,0,0,7.854
2019-04-28 03:00,2019-04-28 04:00,0,0,0,8.047
2019-04-28 04:00,2019-04-28 05:00,0,0,0,8.403
2019-04-28 05:00,2019-04-28 06:00,0,0,0.001,8.955
2019-04-28 06:00,2019-04-28 07:00,0.002,0,0.010,9.533
2019-04-28 07:00,2019-04-28 08:00,0.033,0.001,0.049,10.106
2019-04-28 08:00,2019-04-28 09:00,0.181,0.036,0.173,10.736
2019-04-28 09:00,2019-04-28 10:00,0.325,0.135,0.233,11.345
2019-04-28 10:00,2019-04-28 11:00,0.456,0.268,0.254,11.831
2019-04-28 11:00,2019-04-28 12:00,0.555,0.392,0.254,12.110
2019-04-28 12:00,2019-04-28 13:00,0.595,0.448,0.251,12.254
2019-04-28 13:00,2019-04-28 14:00,0.626,0.513,0.226,12.285
2019-04-28 14:00,2019-04-28 15:00,0.596,0.500,0.200,12.233
2019-04-28 15:00,2019-04-28 16:00,0.555,0.491,0.155,12.223
2019-04-28 16:00,2019-04-28 17:00,0.442,0.383,0.123,12.178
2019-04-28 17:00,2019-04-28 18:00,0.272,0.208,0.102,12.060
2019-04-28 18:00,2019-04-28 19:00,0.101,0.046,0.079,11.838
2019-04-28 19:00,2019-04-28 20:00,0.017,0,0.030,11.447
2019-04-28 20:00,2019-04-28 21:00,0,0,0,11.057
2019-04-28 21:00,2019-04-28 22:00,0,0,0,10.944
2019-04-28 22:00,2019-04-28 23:00,0,0,0,10.853
2019-04-28 23:00,2019-04-29 00:00,0,0,0,10.779
2019-04-29 00:00,2019-04-29 01:00,0,0,0,10.754
2019-04-29 01:00,2019-04-29 02:00,0,0,0,10.743
2019-04-29 02:00,2019-04-29 03:00,0,0,0,10.706
2019-04-29 03:00,2019-04-29 04:00,0,0,0,10.740
2019-04-29 04:00,2019-04-29 05:00,0,0,0,10.707
2019-04-29 05:00,2019-04-29 06:00,0.001,0,0.008,10.712
2019-04-29 06:00,2019-04-29 07:00,0.027,0.001,0.042,10.797
2019-04-29 07:00,2019-04-29 08:00,0.071,0.004,0.088,11.013
2019-04-29 08:00,2019-04-29 09:00,0.150,0.017,0.160,11.367
2019-04-29 09:00,2019-04-29 10:00,0.262,0.057,0.241,11.836
2019-04-29 10:00,2019-04-29 11:00,0.359,0.112,0.297,12.204
2019-04-29 11:00,2019-04-29 12:00,0.351,0.088,0.312,12.433
2019-04-29 12:00,2019-04-29 13:00,0.307,0.055,0.295,12.553
2019-04-29 13:00,2019-04-29 14:00,0.309,0.057,0.296,12.634
2019-04-29 14:00,2019-04-29 15:00,0.311,0.064,0.291,12.677
2019-04-29 15:00,2019-04-29 16:00,0.233,0.034,0.234,12.586
2019-04-29 16:00,2019-04-29 17:00,0.130,0.010,0.147,12.363
2019-04-29 17:00,2019-04-29 18:00,0.067,0.003,0.085,11.946
2019-04-29 18:00,2019-04-29 19:00,0.027,0.001,0.043,11.520
2019-04-29 19:00,2019-04-29 20:00,0.003,0,0.011,11.192
2019-04-29 20:00,2019-04-29 21:00,0,0,0,10.925
2019-04-29 21:00,2019-04-29 22:00,0,0,0,10.737
2019-04-29 22:00,2019-04-29 23:00,0,0,0,10.505
2019-04-29 23:00,2019-04-30 00:00,0,0,0,10.199
2019-04-30 00:00,2019-04-30 01:00,0,0,0,9.856
2019-04-30 01:00,2019-04-30 02:00,0,0,0,9.614
2019-04-30 02:00,2019-04-30 03:00,0,0,0,9.517
2019-04-30 03:00,2019-04-30 04:00,0,0,0,9.594
2019-04-30 04:00,2019-04-30 05:00,0,0,0,9.800
2019-04-30 05:00,2019-04-30 06:00,0,0,0.003,9.955
2019-04-30 06:00,2019-04-30 07:00,0.031,0.001,0.047,9.954
2019-04-30 07:00,2019-04-30 08:00,0.154,0.055,0.126,9.998
2019-04-30 08:00,2019-04-30 09:00,0.355,0.266,0.133,10.074
2019-04-30 09:00,2019-04-30 10:00,0.542,0.499,0.124,10.153
2019-04-30 10:00,2019-04-30 11:00,0.685,0.690,0.121,10.223
2019-04-30 11:00,2019-04-30 12:00,0.750,0.770,0.131,10.190
2019-04-30 12:00,2019-04-30 13:00,0.771,0.794,0.138,10.167
2019-04-30 13:00,2019-04-30 14:00,0.760,0.780,0.136,10.147
2019-04-30 14:00,2019-04-30 15:00,0.704,0.707,0.129,10.097
2019-04-30 15:00,2019-04-30 16:00,0.601,0.576,0.121,10.037
2019-04-30 16:00,2019-04-30 17:00,0.448,0.392,0.115,9.898
2019-04-30 17:00,2019-04-30 18:00,0.254,0.174,0.112,9.701
2019-04-30 18:00,2019-04-30 19:00,0.103,0.041,0.085,9.431
2019-04-30 19:00,2019-04-30 20:00,0.013,0,0.025,9.045
2019-04-30 20:00,2019-04-30 21:00,0,0,0,8.729
2019-04-30 21:00,2019-04-30 22:00,0,0,0,8.712
2019-04-30 22:00,2019-04-30 23:00,0,0,0,8.677
2019-04-30 23:00,2019-05-01 00:00,0,0,0,8.611
2019-05-01 00:00,2019-05-01 01:00,0,0,0,8.547
2019-05-01 01:00,2019-05-01 02:00,0,0,0,8.492
2019-05-01 02:00,2019-05-01 03:00,0,0,0,8.507
2019-05-01 03:00,2019-05-01 04:00,0,0,0,8.490
2019-05-01 04:00,2019-05-01 05:00,0,0,0,8.521
2019-05-01 05:00,2019-05-01 06:00,0.001,0,0.008,8.717
2019-05-01 06:00,2019-05-01 07:00,0.022,0,0.036,9.047
2019-05-01 07:00,2019-05-01 08:00,0.055,0.002,0.072,9.277
2019-05-01 08:00,2019-05-01 09:00,0.085,0.004,0.103,9.403
2019-05-01 09:00,2019-05-01 10:00,0.134,0.007,0.152,9.413
2019-05-01 10:00,2019-05-01 11:00,0.161,0.009,0.178,9.402
2019-05-01 11:00,2019-05-01 12:00,0.183,0.011,0.199,9.518
2019-05-01 12:00,2019-05-01 13:00,0.207,0.014,0.222,9.801
2019-05-01 13:00,2019-05-01 14:00,0.226,0.019,0.239,10.063
2019-05-01 14:00,2019-05-01 15:00,0.198,0.015,0.212,10.145
2019-05-01 15:00,2019-05-01 16:00,0.180,0.014,0.194,10.216
2019-05-01 16:00,2019-05-01 17:00,0.153,0.012,0.168,10.275
2019-05-01 17:00,2019-05-01 18:00,0.081,0.004,0.099,10.194
2019-05-01 18:00,2019-05-01 19:00,0.040,0.001,0.057,10.123
2019-05-01 19:00,2019-05-01 20:00,0.009,0,0.020,10.013
2019-05-01 20:00,2019-05-01 21:00,0,0,0,9.923
2019-05-01 21:00,2019-05-01 22:00,0,0,0,9.895
2019-05-01 22:00,2019-05-01 23:00,0,0,0,9.843
2019-05-01 23:00,2019-05-02 00:00,0,0,0,9.765
2019-05-02 00:00,2019-05-02 01:00,0,0,0,9.701
2019-05-02 01:00,2019-05-02 02:00,0,0,0,9.650
2019-05-02 02:00,2019-05-02 03:00,0,0,0,9.530
